titulo,link,data,texto
Lei de apoio à alimentação escolar na Rede Federal é aprovada pelo Congresso Nacional,https://www.ifpi.edu.br/noticias/lei-de-apoio-a-alimentacao-escolar-na-rede-federal-e-aprovada-pelo-congresso-nacional,16/10/2025,"A Câmara dos Deputados aprovou o Projeto de Lei nº 3.096/2024, que inclui definitivamente a Rede Federal de Educação Profissional, Científica e Tecnológica (que reúne os Institutos Federais, os CEFETs e o Colégio Pedro II) nos programas de Apoio ao Transporte do Escolar (PNATE) e de Alimentação Escolar (PNAE). Com essa mudança, os Institutos Federais, os Cefets e o Colégio Pedro II adquirem segurança jurídica para o recebimento dos recursos dos programas. Essa conquista reflete a força da Rede Federal, que segue unida em defesa do direito à educação pública, gratuita, inclusiva e de qualidade. O texto original, de autoria da senadora Professora Dorinha Seabra, foi aprovado integralmente pelas duas Casas do Congresso Nacional, com o mesmo conteúdo. Dessa forma, não retornará ao Senado e seguirá para sanção presidencial. O Instituto Federal do Piauí agradece à bancada federal piauiense pelo apoio integral à aprovação desta lei que beneficiará os nossos estudantes."
IFPI inaugura laboratório de informática de alto desempenho do projeto Embarcatech,https://www.ifpi.edu.br/noticias/ifpi-inaugura-laboratorio-de-informatica-de-alto-desempenho-do-projeto-embarcatech,16/10/2025,"O Instituto Federal do Piauí inaugurou, no Campus Teresina Central, um laboratório de Informática de Alto Desempenho do Projeto Embarcatech, um programa de capacitação técnica em tecnologia de sistemas embarcados. A solenidade contou com a participação de estudantes do projeto, diretores de campi e convidados. Durante a solenidade de inauguração, o reitor Paulo Borges da Cunha destacou a importância do projeto na formação dos estudantes e no fortalecimento de laços com o setor produtivo. “O Embarcatech é um exemplo concreto de como o Instituto Federal do Piauí integra ensino, pesquisa e inovação com foco na aplicação prática do conhecimento e na formação de profissionais preparados para os desafios tecnológicos do presente e do futuro"", falou. O IFPI conta com 9 polos do projeto com a participação de 100 alunos que desenvolvem soluções para necessidades apresentadas por parceiros como Ambev, Newland Teresina, Kalfix dentre outros. O laboratório conta com 32 máquinas de alto desempenho para auxiliar os monitores e alunos no desenvolvimento das atividades. O coordenador do projeto, Rogério Silva, disse que o laboratório possibilita aos estudantes uma infraestrutura de ponta para que possam desenvolver soluções que dialoguem com as demandas reais do setor produtivo e contribuam para o desenvolvimento regional e nacional. O diretor-geral do Campus Teresina Central, Francieric Alves, ressaltou a importância do projeto como um marco para a Instituição, para o campus e a comunidade acadêmica. “O laboratório amplia as possibilidades de aprendizado dos nossos estudantes, que agora contam com um espaço moderno e totalmente equipado para o desenvolvimento de projetos inovadores em sistemas embarcados. Esse é um investimento que fortalece a formação prática, estimula a pesquisa aplicada e aproxima ainda mais o IFPI das demandas tecnológicas e do setor produtivo”, Na primeira etapa do projeto, mais de mil estudantes participaram da etapa de formação inicial e continuada em Siste"
IFPI é a segunda instituição de ensino da américa latina a assinar convênio com Extreme Networks,https://www.ifpi.edu.br/noticias/ifpi-e-a-segunda-instituicao-de-ensino-da-america-latina-a-assinar-convenio-com-extreme-networks,16/10/2025,"O Instituto Federal do Piauí assinou convênio com uma empresa norte-americana da área de tecnologia de redes e conectividade, a Extreme Networks, através do programa Extreme Academy. O IFPI é a primeira instituição de ensino brasileira e a segunda da América Latina a se tornar parceira desta líder mundial na área. A solenidade de assinatura aconteceu durante a reunião do Colégio de Dirigentes do IFPI, na terça-feira, 14, no Polo de Inovação da Instituição. O convênio tem o intuito de promover a pesquisa e o aprendizado prático em redes e conectividade como também desenvolver os talentos na América Latina para os desafios da transformação digital e da segurança cibernética global. Estão previstas formações continuadas com professores, alunos e a instalação de laboratórios de informática de alto desempenho em campi da Instituição. ""A Extreme Networks tem orgulho de estabelecer aqui a segunda parceria da América Latina e trazer conhecimento, pesquisa e inovação para soluções tecnológicas que transformam o país e o mundo"", disse Renato Chaves, diretor regional da empresa para a América Latina. O reitor do IFPI, Paulo Borges da Cunha, afirmou que o convênio com a Extreme Networks representa um passo significativo para o Instituto Federal do Piauí em sua missão de promover a formação tecnológica de excelência e a inserção de nossos estudantes em contextos globais de inovação. “Essa parceria reforça o compromisso do IFPI em aproximar ensino, pesquisa e mercado, preparando nossos alunos para atuarem com protagonismo nos desafios da transformação digital e da segurança cibernética”, falou."
Cocal homologa inscrições para curso de Inglês,https://www.ifpi.edu.br/cocal/noticias/cocal-homologa-inscricoes-para-curso-de-ingles,16/10/2025,"O Campus Cocal homologa as inscrições para o Curso Básico de Inglês. A seleção dos candidatos será feita através de prova escrita, que acontecerá em 17 de outubro. Confira a homologação. "
IFPI divulga vídeo sobre PDI 2025-2029,https://www.ifpi.edu.br/noticias/ifpi-divulga-video-sobre-pdi-2025-2029,15/10/2025,"A Pró-reitoria de Desenvolvimento Institucional e a Diretoria de Planejamento Institucional do Instituto Federal do Piauí divulgam vídeo informativo sobre o PDI 2025-2029. Divulgam também comunicado sobre edital de chamada pública para novos membros para comissões locais. O Plano de Desenvolvimento Institucional (PDI) é o instrumento estratégico que orienta o planejamento e a gestão do Instituto Federal do Piauí (IFPI) ao longo de um ciclo de cinco anos. Sua elaboração representa um compromisso com a excelência, a transparência e a participação coletiva na construção de uma instituição pública alinhada às necessidades da sociedade. É nesse documento que o IFPI identifica e reafirma sua missão institucional, projeta a visão de futuro e explicita os valores que orientam sua atuação. O plano também contempla os objetivos estratégicos, ações pedagógicas, metas administrativas e indicadores que nortearão as decisões institucionais nos próximos anos, conforme sua estrutura organizacional. Assista ao vídeo e saiba mais sobre o PDI 2025-2029:  "
IFPI participa de homenagem ao Dia do Técnico Industrial,https://www.ifpi.edu.br/teresinacentral/noticias/ifpi-participa-de-homenagem-ao-dia-do-tecnico-industrial,15/10/2025,"Na manhã de  14 de outubro, o Plenário Vereador José Ommati, na Câmara Municipal de Teresina, foi palco de uma sessão solene em homenagem ao Dia do Técnico Industrial, que contou com a participação do IFPI através dos professores Antônio Celso de Sousa Leite e Rubens Benevides, e de alunos do curso técnico integrado em Agrimensura do Campus Teresina Central. A proposição da homenagem partiu do vereador Venâncio Cardoso, com o intuito de valorizar e reconhecer a importância dos profissionais técnicos industriais para o desenvolvimento tecnológico, produtivo e social do estado do Piauí. Durante a cerimônia, foram feitas homenagens a profissionais em atividade, além do reconhecimento do papel do IFPI no processo de formação de técnicos industriais no estado do Piauí, com a oferta de ensino técnico e de qualidade na área de Agrimensura. Na oportunidade, o professor Antônio Celso, coordenador do curso técnico integrado em Agrimensura, destacou a relevância do trabalho desses profissionais, além do compromisso do IFPI com a formação de técnicos industriais capazes de responder aos desafios tecnológicos e demandas do mercado."
Professor do IFPI participa de reunião para criação do Guia Internacional da Opala,https://www.ifpi.edu.br/noticias/professor-do-ifpi-participa-de-reuniao-para-criacao-do-guia-internacional-da-opala,15/10/2025,"Professor do Campus Teresina Central, Érico Gomes, geólogo e coordenador do Arranjo Produtivo Local da Opala, participou, juntamente com a Assessora de Relações Internacionais do Instituto Federal do Piauí, Jenice Diniz, de uma reunião on-line para elaboração do Guia Internacional da Opala, proposto pelaConfederação Mundial de Jóias - CIBJO. Com a participação de Kenneth Scarratt (coordenador do Grupo de Trabalho do Guia da Opala e vice-presidente da CIBJO Tailândia), de Charles Abouchar (diretor da Comissão de Gemas de Cor da CIBJO) e de Francesco Mazzero, o professor Érico contribuiu com propostas destacando informações a respeito da opala brasileira no contexto mundial. O Congresso Internacional acontecerá de 27 a 29 de outubro de 2025, em Paris. Na ocasião será feito o lançamento do Guia Internacional da Opala. Os Congressos CIBJO servem como local de encontro oficial para a Assembleia de Delegados da Confederação Mundial de Joalheria, e também para as reuniões anuais das comissões setoriais do CIBJO, onde as alterações podem ser introduzidas nos diretórios definitivos da organização de padrões internacionais da indústria para diamantes, pedras coloridas, pérolas, laboratórios de gemas, metais preciosos, coral e fornecimento responsável, conhecidos como Blue Books. Saiba mais sobre o Congresso."
Professor do Campus Floriano apresenta trabalhos em evento nacional de Engenharia,https://www.ifpi.edu.br/floriano/noticias/professor-do-campus-floriano-apresenta-trabalhos-em-evento-nacional-de-engenharia,15/10/2025,"O professor Kelson Almeida representou o Campus Floriano na 80ª Semana Oficial da Engenharia e da Agronomia (Soea), realizado entre os dias 6 e 9 de outubro, no Pavilhão de Carapina, em Vitória (ES). O professor apresentou dois trabalhos de pesquisa em formato de banner no Congresso Técnico Científico da Engenharia e da Agronomia (Contecc), que ocorre simultaneamente ao evento principal. A 80ª edição da Soea reuniu milhares de profissionais de todo o Brasil, e teve como tema “Engenharia, Agronomia, Geociências, Sustentabilidade e Transformação Digital: Projetando Caminhos para o futuro do Brasil”, promovendo debates essenciais para o desenvolvimento e a infraestrutura do país. Segundo Kelson, a apresentação dos trabalhos no Contecc, contou com o apoio do Conselho Regional de Engenharia e Agronomia do Piauí (CREA-PI). “Foi uma oportunidade ímpar para compartilhar a produção científica do campus e absorver as últimas tendências do mercado.Estar na SOEA é uma experiência de imersão completa nas fronteiras do conhecimento da nossa área. Apresentar nossas pesquisas no CONTECC é um reconhecimento do trabalho sério que desenvolvemos no IFPI. O intercâmbio de ideias e o contato com as principais inovações são fundamentais, e sou muito grato ao CREA-PI, cujo apoio foi indispensável para viabilizar esta participação. Volto com novos conhecimentos e muita motivação para compartilhar com nossos alunos dos cursos de Engenharia Civil e Edificações"", afirmou. Além da apresentação científica, a participação no congresso serviu como uma plataforma estratégica para articular futuras iniciativas. O professor Kelson Almeida apresentou a proposta do Simpósio Acadêmico de Engenharia Civil (SAEC) do  Campus Floriano aos membros da delegação do Piauí. A iniciativa foi muito bem recebida, em especial pelo presidente do CREA-PI, Hercules Medeiros, que manifestou total apoio à realização do evento, fortalecendo ainda mais a parceria entre o Conselho e o IFPI."
Corrente divulga aprovados para estágio curricular,https://www.ifpi.edu.br/corrente/noticias/corrente-divulga-aprovados-para-estagio-curricular,15/10/2025,"O Campus Corrente divulga o resultado da Chamada Pública de fluxo contínuo para o preenchimento de vagas para Estágio Curricular Obrigatório, não remunerado, nas áreas de Administração, licenciaturas em Física, Matemática. Filosofia e Educação Física. Confira os aprovados."
Valença oferta bolsa de monitoria remunerada,https://www.ifpi.edu.br/valenca/noticias/valenca-oferta-bolsa-de-monitoria-remunerada,15/10/2025,"O Campus Valença divulga edital com oferta de bolsa de monitoria remunerada para estudantes dos Cursos de Licenciatura em Ciências Biológicas e Bacharelado em Engenharia Agronômica do campus. A vaga é para monitoria em Matemática, com atendimento a estudantes do 1º ano do ensino médio integrado em Agropecuária. Está sendo ofertada uma bolsa no valor de R$ 350,00, durante três meses, com carga horária de 3h semanais. As inscrições serão realizadas nos dias 14 e 15 de outubro, através do envio da documentação exigida no edital para o e-mailcnhl.caval@ifpi.edu.br. A seleção será através de prova escrita. Confira o edital."
